SampleID	Dysbiosis_index
SRR6267812	-0.9823325051645201
SRR6267740	-1.5931045166504962
SRR6267418	-1.9159330692067353
SRR6267489	-1.4902391845487928
SRR6267708	-1.876970274010475
SRR6267644	-1.6781394672874161
SRR6267767	-1.444313220130479
SRR6267502	-1.872262023042244
SRR6267575	-1.19799577891183
SRR6267750	-2.066390706960629
SRR6267808	-1.8898803645011855
SRR6267683	-1.626992900105973
SRR6267577	-1.6275163443913436
SRR6267542	-1.990569495813944
SRR6267508	-2.1248338869098125
SRR6267558	-1.4337218089368617
SRR6267490	-1.257407862467446
SRR6267778	-1.579286987307562
SRR6267645	-1.4235315089096379
SRR6267465	-1.56796696684172
SRR6267426	-1.7674420486492615
SRR6267620	-1.5671968641534446
SRR6267747	-2.02567097275376
SRR6267474	-1.8348432133224823
SRR6267700	-1.8312256375632345
SRR6267736	-1.5081996846254364
SRR6267752	-1.9486430776184174
SRR6267513	-1.9390876620997521
SRR6267761	-1.5113312538498902
SRR6267379	-2.133539974127227
SRR6267770	-2.0715908832943746
SRR6267574	-1.5928597498710269
SRR6267629	-1.36458291511165
SRR6267572	-1.5810004837347085
SRR6267484	-1.7152359845381435
SRR6267393	-1.6406102744951425
SRR6267526	-1.7274039092215538
SRR6267468	-1.8001427996470474
SRR6267789	-1.7963847054648232
SRR6267509	-1.7977862390425086
SRR6267545	-1.0325721746919319
SRR6267699	-1.1794740955276637
SRR6267535	-1.9601866508295227
SRR6267435	-1.7016938479310058
SRR6267652	-1.9862861754845977
SRR6267544	-1.7879719493502209
SRR6267793	-1.700466468897446
SRR6267768	-1.9615066576781535
SRR6267726	-1.5840458432423514
SRR6267449	-1.7411498828778347
SRR6267751	-1.9550052226821848
SRR6267419	-1.268731248388382
SRR6267383	-1.6062489858265807
SRR6267414	-1.6999801331193798
SRR6267614	-2.1722582730869693
SRR6267615	-2.0195415320782932
SRR6267661	-1.83618616425357
SRR6267811	-1.7910617928651307
SRR6267431	-1.9676622306833973
SRR6267438	-1.958711870273455
SRR6267758	-1.493175223096527
SRR6267586	-1.8552219699163184
SRR6267514	-1.8285049037627856
SRR6267399	-1.784368878729337
SRR6267609	-1.1459725870798234
SRR6267606	-1.1837743884294387
SRR6267753	-1.9251056104740265
SRR6267590	-1.926458734093273
SRR6267680	-1.5346629104969292
SRR6267719	-1.988478703317167
SRR6267693	-1.9593606018038172
SRR6267686	-1.4253579658892777
SRR6267510	-1.6229649409571854
SRR6267692	-1.9884482481052745
SRR6267585	-2.0943147389301537
SRR6267639	-1.464154051137543
SRR6267566	-1.2650393937234858
SRR6267688	-1.672951659821515
SRR6267792	-1.890419004764148
SRR6267534	-1.9041919947939925
SRR6267381	-1.6577394946437072
SRR6267728	-1.9559951098586297
SRR6267633	-1.65446490571112
SRR6267408	-1.9338770137382777
SRR6267593	-1.7826458686568445
SRR6267397	-1.6326314471834875
SRR6267455	-1.7671981115424464
SRR6267659	-1.6518365591040995
SRR6267781	-1.6342073659678953
SRR6267706	-1.5849476330942864
SRR6267581	-1.4726457454335518
SRR6267764	-1.6927870523725015
SRR6267562	-1.5479466690361532
SRR6267494	-1.6098360155843712
SRR6267681	-1.9657373903980198
SRR6267386	-1.6744425421120517
SRR6267517	-2.000461457324876
SRR6267721	-1.605292487445226
SRR6267553	-2.0936284654768715
SRR6267664	-1.8211789113199892
SRR6267412	-1.8551755349913461
SRR6267705	-1.8592954873564487
SRR6267587	-1.876413007139593
SRR6267608	-1.8028603480574068
SRR6267696	-1.976589383194746
SRR6267554	-1.781273745103646
SRR6267485	-1.9412926905076897
SRR6267495	-1.7193775811609764
SRR6267582	-1.768730933901957
SRR6267646	-1.9897051421897454
SRR6267756	-1.638716747898526
SRR6267649	-1.9324562143503585
SRR6267628	-1.8745846558118926
SRR6267684	-1.9667451854593894
SRR6267519	-1.5751932174109537
SRR6267742	-1.989076376265311
SRR6267775	-1.9817007618299647
SRR6267445	-1.6832096846106455
SRR6267511	-2.217586183078901
SRR6267518	-2.045595175085017
SRR6267819	-1.918685871399811
SRR6267737	-1.6991537916660004
SRR6267729	-1.4946832001297223
SRR6267602	-1.8880529920830555
SRR6267471	-1.788120836595988
SRR6267622	-1.7133438467911395
SRR6267482	-1.7891544509464945
SRR6267480	-1.96131186461277
SRR6267594	-1.7685740568802404
SRR6267673	-1.573538574254617
SRR6267527	-1.4698569344272254
SRR6267813	-1.540798976510805
SRR6267460	-0.9955269313619421
SRR6267653	-1.8733358067956347
SRR6267407	-1.9837388002169636
SRR6267560	-1.590243962930455
SRR6267503	-1.6452547016313126
SRR6267564	-1.8538934387415402
SRR6267725	-1.7303374909636988
SRR6267596	-1.942913060237492
SRR6267452	-1.7575012067052695
SRR6267599	-1.8959046262553734
SRR6267520	-1.8374400293292057
SRR6267556	-1.8112906207089008
SRR6267447	-1.670759677356874
SRR6267641	-1.8454197470882279
SRR6267433	-1.937525709810385
SRR6267462	-1.613478181767331
SRR6267496	-2.120205218475541
SRR6267394	-1.8275488382005627
SRR6267689	-1.5725232997556362
SRR6267406	-1.7392653054072509
SRR6267533	-2.0498441625524895
SRR6267570	-2.0364800484365873
SRR6267391	-2.0232481611690303
SRR6267522	-1.3474551682768001
SRR6267499	-1.7057509438507887
SRR6267478	-1.8745716538961392
SRR6267744	-1.4091241823946745
SRR6267548	-1.7863783606256785
SRR6267434	-2.148832683901011
SRR6267679	-1.589811605368215
SRR6267415	-1.4515091396833777
SRR6267536	-1.6656436392779927
SRR6267691	-1.2123386869423094
SRR6267754	-1.7476252476308294
SRR6267741	-2.2727594569788523
SRR6267552	-1.7895654299109287
SRR6267738	-1.396370726824155
SRR6267817	-1.7694573359622938
SRR6267658	-1.8591885621720248
SRR6267783	-1.8544740507804418
SRR6267404	-2.0097001496753544
SRR6267405	-1.7259544761692722
SRR6267800	-1.5776945002571168
SRR6267678	-1.84748682420571
SRR6267625	-1.5694350538866313
SRR6267409	-1.888495404371329
SRR6267486	-2.1527606434625013
SRR6267667	-1.9747314952889707
SRR6267540	-1.4370315420390833
SRR6267430	-1.8135273752968304
SRR6267398	-2.1475853209323774
SRR6267390	-1.876950904194102
SRR6267610	-1.9411506070725082
SRR6267549	-1.634655891218025
SRR6267563	-1.9024572652352691
SRR6267640	-1.8718984253473878
SRR6267537	-2.1416464278546354
SRR6267437	-1.5626088973070589
SRR6267453	-1.665470885471073
SRR6267701	-1.8057647355092892
SRR6267525	-1.778697685464825
SRR6267521	-1.6433427709942472
SRR6267443	-1.8228615189980901
SRR6267635	-1.7754950257081625
SRR6267491	-1.671091197207008
SRR6267441	-2.057430277549686
SRR6267670	-1.8163125842794459
SRR6267668	-2.1340833727604376
SRR6267500	-2.1139043751561153
SRR6267565	-1.5738556025474533
SRR6267648	-1.7300739580428395
SRR6267776	-1.7416876310565117
SRR6267532	-1.7834542409874912
SRR6267539	-1.9033513899350833
SRR6267718	-1.8367461462449204
SRR6267734	-2.071014321453768
SRR6267807	-2.1621656169792347
SRR6267735	-1.9057049070064662
SRR6267557	-1.4472818663709675
SRR6267400	-1.4866675948454406
SRR6267583	-1.6899710589316699
SRR6267579	-1.4407217302749225
SRR6267803	-1.9575086399825912
SRR6267543	-1.493349891678461
SRR6267444	-1.7796793149435242
SRR6267707	-1.4323946171926878
SRR6267515	-1.8126544813864722
SRR6267481	-1.7447002637397815
SRR6267567	-1.9526193009359392
SRR6267697	-2.0965593251368304
SRR6267607	-1.8659595503773694
SRR6267442	-1.517342529970606
SRR6267642	-1.1968165672393027
SRR6267780	-1.7264629214162175
SRR6267816	-2.0163954619653817
SRR6267797	-2.111508755297369
SRR6267672	-1.6548191069156366
SRR6267724	-1.692419617111597
SRR6267702	-1.9160572506526654
SRR6267694	-2.0288451498530917
SRR6267690	-1.9331279462017286
SRR6267555	-1.782301442299673
SRR6267717	-1.5835636083835531
SRR6267785	-1.7585852854784907
SRR6267613	-1.766853365180571
SRR6267795	-1.7163594356167626
SRR6267446	-1.6295016422230768
SRR6267786	-1.9057236223864797
SRR6267804	-1.9734474939894888
SRR6267651	-1.051181124174647
SRR6267483	-1.7669309100002373
SRR6267791	-1.8674010834823618
SRR6267524	-1.989762513560575
SRR6267814	-1.5160348976841675
SRR6267436	-1.6348439847024177
SRR6267578	-1.834759484466761
SRR6267671	-1.9043283036940934
SRR6267650	-1.828122378290119
SRR6267547	-1.8682225443216807
SRR6267769	-1.7942188447708773
SRR6267730	-1.666837295580868
SRR6267720	-1.9078024309279376
SRR6267538	-1.6791520437509642
SRR6267568	-2.0289028595529266
SRR6267410	-1.6192776535803128
SRR6267421	-1.8763354256431655
SRR6267762	-1.7602000489729144
SRR6267603	-1.9135016814318289
SRR6267604	-1.521126150112367
