SampleID	Dysbiosis_index
ERR2091965	-2.0868409827877863
ERR1842882	-1.604317101158024
ERR1842458	-1.8372317546724688
ERR1080088	-1.4092447481691894
ERR2318083	-1.858446027668241
ERR2308631	-1.3309634793968221
ERR1842631	-1.708452290418474
ERR2033473	-0.9833409960951845
ERR1845295	-1.8808351451627365
ERR2696493	-2.1447783714549833
ERR2319258	-1.8633094333854368
ERR2092248	-1.4064322263376114
ERR1075824	-1.2140146057107655
ERR2697676	-1.8390631818357839
ERR2032567	-1.7093798275255483
ERR1842297	-1.989290244490904
ERR1074994	-1.5356756871969206
ERR1842145	-1.7087318036261812
ERR1075302	-1.4265708110353632
ERR1845919	-1.7464614494977884
ERR1073679	-1.7382879100444626
ERR2318002	-1.865027354435545
ERR1842204	-1.7374876017948653
ERR1080380	-1.3248024719833673
ERR2032741	-1.4201881598854498
ERR1854707	-1.859324222279768
ERR1842581	-0.7687962621395102
ERR1846210	-1.6222798978899258
ERR2697663	-1.6694369802548266
ERR1459162	-1.38679296818447
ERR2092081	-1.1204769964750814
ERR2696472	-1.2768920204406724
ERR1076704	-1.711697038791107
ERR1249879	-1.750262928503305
ERR2032214	-1.1021452268428806
ERR2032570	-1.4335605906463027
ERR1080155	-0.7394170267825773
ERR2032936	-1.7703047020641025
ERR1249993	-1.515395507124414
ERR2697947	-1.499006996779946
ERR2056881	-2.002747701481646
ERR1080105	-1.6963106083098218
ERR1842462	-1.6071437966040862
ERR1458906	-2.0263568535724676
ERR2304041	-1.5954929239386892
ERR2319362	-1.8155204017671334
ERR2314209	-1.43418737590927
ERR1315990	-1.3046416516161958
ERR2579972	-1.2578693698398677
ERR1091565	-1.5730723505378483
ERR1846057	-1.2665424444901738
ERR1316002	-1.469432830329507
ERR2309377	-1.9620800604229047
ERR2523873	-1.33719106739206
ERR2314195	-1.2104519371324178
ERR2304092	-1.4733632554596197
ERR1073865	-0.8990220784436355
ERR2523946	-1.5992950975909488
ERR1846046	-1.3308558166167024
ERR1073798	-2.0322752821059953
ERR1073664	-1.6759204356438895
ERR2579939	-1.2282495061191945
ERR1459111	-1.145448298570401
ERR1842176	-1.5442277139893212
ERR2404975	-1.4553723626763875
ERR1075624	-1.6188509677118346
ERR2405233	-2.0902933295490214
ERR2314038	-1.5251222600013823
ERR2304040	-1.6498809706587283
ERR1842842	-1.221445035769127
ERR1074893	-1.2336479743745252
ERR1091514	-1.7314118966023704
ERR1075981	-1.2425741321181383
ERR1076864	-1.5934108190349197
ERR2308706	-1.2685101602188722
ERR1075811	-1.5874207665642366
ERR2033227	-1.1510112628790325
ERR2306089	-1.3845487293270824
ERR1315946	-1.3995109855349208
ERR2319488	-1.0975781371420965
ERR2579635	-1.8074008917692055
ERR2696579	-1.899086418629106
ERR1091452	-1.983730932506454
ERR2319323	-1.7617743464650055
ERR2032820	-1.5485209230691932
ERR1076826	-1.7774044375354743
ERR2032337	-1.6583842325612352
ERR1389932	-1.5368586386112653
ERR1073758	-1.2086859082281947
ERR2579523	-1.9583054901492993
ERR1091304	-0.9860706048310276
ERR2092267	-1.8616386401794063
ERR1074587	-1.5117004128187606
ERR1678478	-1.4710897155438767
ERR2092536	-1.6730916782834766
ERR2697743	-1.4581941995249135
ERR1459040	-1.7876493860019878
ERR2579694	-1.5251239634066818
ERR2057161	-1.9168170040659527
ERR2523971	-1.9948179582445351
ERR1842625	-0.8672500795247966
ERR2405395	-2.1769599815780127
ERR1841518	-1.7878499601454467
ERR1091355	-1.1947107149224758
ERR2579719	-1.879184378309337
ERR2696669	-2.062472084848545
ERR1389697	-1.6638295522248367
ERR2314370	-1.381795260429996
ERR1842552	-1.8475290735473484
ERR2091848	-2.146345653646804
ERR1076858	-1.686678200958705
ERR2697605	-1.1736354281236185
ERR1842766	-1.3759657714019222
ERR2405196	-1.7274768794180946
ERR1845825	-1.8086639015024868
ERR2319734	-2.0616510025961587
ERR2696609	-1.2840780924293613
ERR1389934	-1.851945435009797
ERR1250570	-1.2420860645657437
ERR2579935	-1.2158860050777887
ERR1845932	-1.4811774316114028
ERR1073782	-1.2879489561941506
ERR1842272	-1.0695701049606243
ERR2405402	-1.7400495927757593
ERR1842595	-1.2918941408814417
ERR2308916	-1.8376497569410684
ERR1091594	-1.5613058758761857
ERR1073459	-1.253661117664513
ERR1250595	-1.5741180462049653
ERR2580104	-1.0877984133902336
ERR1458931	-1.6751868926551006
ERR1073760	-1.8283951576359394
ERR1842637	-1.7106719527990406
ERR1597055	-1.2843701852017293
ERR1389854	-1.0738350616633405
ERR2092728	-1.930893377806881
ERR2696560	-1.952706729279449
ERR1842328	-0.7398396096347756
ERR1074859	-1.1680055391847082
ERR1841827	-1.428418276893034
ERR1075248	-1.7638016420410716
ERR2579409	-1.7587704940826896
ERR2579388	-1.5142597061063823
ERR1074161	-1.5554196503493778
ERR1458974	-1.3955360231703324
ERR2405176	-1.9703107351169364
ERR1846018	-1.5939906401772514
ERR1250038	-0.9434648853782194
ERR2523985	-1.7774288643661318
ERR2092102	-2.070054304683951
ERR1074407	-1.6405541248583406
ERR1315880	-1.7321927362804157
ERR1459140	-1.5704151229393375
ERR1842152	-1.0196662714140066
ERR2696564	-1.726494101012469
ERR1091351	-1.9974926701812856
ERR1597060	-1.4623291525333466
ERR1074496	-1.2046481207023467
ERR2579761	-1.6942376210382144
ERR2092348	-1.7184731795856218
ERR2303831	-1.539104230760313
ERR2319576	-1.0749331815171193
ERR2304154	-1.4238807986175914
ERR1250538	-1.7830180508344131
ERR1842337	-1.8706296018505895
ERR1845859	-1.1996203006970914
ERR1842902	-1.3259231953166142
ERR1075018	-0.9875718998819132
ERR2303842	-1.7511586648746806
ERR1074814	-1.5898691562326626
ERR1080236	-1.801669308879936
ERR1390000	-1.9971450137734077
ERR2579780	-1.4315361538120046
ERR1075231	-1.3092431812116379
ERR2304122	-1.7402011723871955
ERR1315904	-1.8611071916872044
ERR2697794	-1.93130937810106
ERR1845171	-1.741104991177615
ERR1842742	-1.740517340486663
ERR1074850	-1.4895610253198381
ERR1091378	-1.756230790928141
ERR2319601	-0.8646515457258679
ERR1845820	-1.985088878684999
ERR1074004	-1.9557319152834234
ERR1249670	-1.9813091899303428
ERR1091685	-1.6932759378220736
ERR2314359	-1.4185243039682003
ERR1076862	-1.465012140944348
ERR1846061	-1.1378512626084731
ERR1074052	-1.5326155510881343
ERR2579857	-1.6585797892481302
ERR2579753	-1.3037627248003312
ERR1074578	-1.8264049547867387
ERR2032555	-1.6888106123594977
ERR1073960	-1.8104640788441573
ERR1842897	-1.5648006339954763
ERR1458713	-0.8036600440618493
ERR2308710	-2.129407195714323
ERR1842911	-1.129001990277711
ERR2696674	-1.4974817576163901
ERR2238661	-1.1424421872899
ERR1842150	-1.895784124025875
ERR1854741	-1.2466757953452758
ERR1075479	-0.9855759977186938
ERR2032410	-1.4875816977323169
ERR1846081	-1.5674411260647607
ERR2319355	-1.4486224662056886
ERR1389636	-1.0979353449318938
ERR1389998	-1.7504388092949796
ERR2318301	-1.0132359273483025
ERR2303949	-1.086307427137484
ERR2032443	-1.0112831668947506
ERR2314208	-1.6531053966566134
ERR2523931	-1.7107242031323024
ERR1249900	-0.7761330755151614
ERR2319529	-1.3238854855148814
ERR2091849	-1.7575108189025288
ERR1846187	-1.4779671536103158
ERR2032925	-1.2051472808205699
ERR1389841	-1.7418446003922454
ERR2057078	-1.0910963358971597
ERR2523951	-1.3349355317642126
ERR1073844	-1.3906947212656326
ERR2314244	-1.3005268712793263
ERR2696573	-1.9454623905661128
ERR1842376	-1.0155151893060312
ERR1678480	-1.4240146311623483
ERR1075958	-1.5523627969374123
ERR2696692	-1.692131111086356
ERR1846007	-1.7537467636097257
ERR1841730	-1.6558282845695147
ERR2696581	-1.9847463601663928
