SampleID	Dysbiosis_index
DB1.112	-1.448062189325076
DB1.211	-1.5998532633231493
DB1.128	-1.8026515352612438
DB1.131	-1.7574346535430778
DB1.256	-1.3599832723171108
DB1.018	-2.2614109725741223
DB1.189	-2.232206144043532
DB1.153	-1.2432324331962208
DB1.192	-1.6605184334157197
DB1.194	-1.0992765790695733
DB1.065	-1.6605173596303726
DB1.250	-1.65807722315298
DB1.079	-1.746201452476055
DB1.113	-1.5143337845881881
DB1.003	-1.7040647109775193
DB1.221	-1.4880109175022596
DB1.195	-1.7255684058741307
DB1.011	-1.6605152147901214
DB1.164	-1.485249157452446
DB1.077	-1.9321545641886992
DB1.181	-1.4377167787843967
DB1.191	-1.4016068812482083
DB1.080	-1.61467317806922
DB1.197	-2.11089137193817
DB1.155	-1.6507532955257773
DB1.111	-1.5123197105927448
DB1.281	-1.6457160704073466
DB1.240	-1.867773043297098
DB1.212	-1.6605581671846812
DB1.095	-1.741991000701428
DB1.220	-1.570645721409524
DB1.210	-1.7554114686877658
DB1.209	-2.059425701825065
DB1.109	-1.571198174357327
DB1.160	-1.599813788452288
DB1.091	-1.6887234731237029
DB1.031	-1.6457160702392128
DB1.238	-1.787820821644114
DB1.023	-1.2768394368981582
DB1.146	-1.5845313704977593
DB1.162	-1.7812891016981647
DB1.266	-1.6605152150350493
DB1.278	-1.6457160704409584
DB1.085	-1.409169357173886
DB1.047	-1.6605366754327904
DB1.148	-1.200194707752901
DB1.151	-1.2792204571955799
DB1.127	-1.9542129589990151
DB1.073	-1.555429051997133
DB1.118	-1.4852924828696943
DB1.231	-1.5701095042824844
DB1.219	-1.4701692092906133
DB1.055	-1.153760488140659
DB1.061	-1.9587135220757517
DB1.049	-1.9297161438734904
DB1.117	-1.6146232231049218
DB1.269	-1.5270822304649845
DB1.072	-1.6292718164678166
DB1.022	-1.5572406594711525
DB1.050	-1.6751810910721872
DB1.103	-1.645716070171925
DB1.054	-1.6857295193100814
DB1.075	-1.527173839322719
DB1.134	-1.8452544189428162
DB1.280	-1.6457160704745657
DB1.083	-1.5703008834399035
DB1.178	-1.6605237982508552
DB1.094	-2.046659011047703
DB1.060	-1.0879058075807038
DB1.069	-1.47311180375864
DB1.267	-1.6457160705081677
DB1.150	-2.014703523991047
DB1.124	-1.53005257296898
DB1.190	-2.0354401816888155
DB1.253	-1.5271176658370358
DB1.090	-2.058284193883659
DB1.206	-1.846464966704059
DB1.186	-1.8924850577553716
DB1.017	-1.796412011185518
DB1.144	-1.5226391560725931
DB1.228	-1.4092796218704606
DB1.265	-1.5999058338532863
DB1.074	-1.2788677266888098
DB1.275	-1.6457160704073466
DB1.044	-1.5554227331833623
DB1.139	-1.4380193620556425
DB1.183	-1.4053442252324018
DB1.241	-1.512189719861993
DB1.279	-1.6457160704745657
DB1.227	-1.512214296384295
DB1.168	-1.3722322551523918
DB1.038	-1.3664883347497299
DB1.184	-1.4335588050607457
DB1.141	-1.5848504800790637
DB1.024	-1.7244624358595804
DB1.252	-2.0046745007417885
DB1.176	-1.52704674165072
DB1.033	-1.6752151423137829
DB1.078	-1.7879167962123006
DB1.251	-1.5554768822211245
DB1.282	-1.645716070575358
DB1.013	-1.2933132310053146
DB1.187	-1.6457160703401075
DB1.009	-1.543031174676695
DB1.170	-1.991322647251904
DB1.037	-1.5710997576933967
DB1.106	-1.366204513781666
DB1.098	-2.025097671290839
DB1.161	-1.4853490996213405
DB1.202	-1.7005392626757092
DB1.223	-1.7397119104492342
DB1.284	-1.675172586757195
DB1.143	-1.8334394840603647
DB1.158	-1.774317586798972
DB1.021	-1.3420973400800205
DB1.042	-1.5849121029335957
DB1.268	-1.6457160704745657
DB1.234	-2.1454665087839024
DB1.224	-1.4850608550443778
DB1.121	-1.4278607427253551
DB1.096	-1.3863653291035731
DB1.218	-1.4683140896040303
DB1.135	-1.7819324501102116
DB1.179	-1.6457160704073466
DB1.132	-1.5427393089109946
DB1.140	-1.5121524896296636
DB1.225	-1.9908138602206322
DB1.052	-1.5123568340112428
DB1.025	-1.5269320539906013
DB1.004	-1.7956753962550627
DB1.066	-1.584785532302787
DB1.058	-1.6147361683961874
DB1.203	-1.9843777734539432
DB1.245	-1.6605270216285561
DB1.229	-1.3436313122295394
DB1.175	-1.5554003569756771
DB1.154	-1.6582413187403566
DB1.067	-1.6128345127925279
DB1.286	-1.6457160705417653
DB1.138	-1.8552436924465576
DB1.014	-1.2559345027328075
DB1.222	-1.5416241813464358
DB1.115	-1.6457160703737295
DB1.215	-1.6146520024398936
DB1.147	-1.6513613646627439
DB1.064	-1.7282857754569396
DB1.198	-2.1156161332805143
DB1.034	-1.7932349023865046
DB1.006	-1.5997676866096677
DB1.136	-1.0704329254134108
DB1.272	-1.6457160703737295
DB1.145	-1.5848706655362383
DB1.263	-1.4999884225940252
DB1.097	-1.5851339615731055
DB1.053	-1.4239782174929292
DB1.232	-1.7959402107753824
