SampleID	Dysbiosis_index
ERR1073837	-2.012024322409403
ERR1091374	-2.23712219197265
ERR2697655	-1.5024867319991397
ERR2697778	-2.1625739867399387
ERR2092615	-1.9499511185694742
ERR2308791	-1.9335930935840262
ERR2032526	-1.6407569965231992
ERR1846088	-2.0049991023529943
ERR2032724	-1.9564290608063697
ERR1597237	-1.7110127516651448
ERR1841580	-1.3745072646876804
ERR1678488	-2.124708024965407
ERR1074072	-1.7120157100128655
ERR2033213	-1.2718307831571536
ERR1249740	-2.386910002319506
ERR1841595	-2.4026270063195323
ERR2032859	-1.709794497011646
ERR2405346	-2.4242038810668616
ERR1315851	-2.181008611400705
ERR1846095	-1.7646220342371444
ERR1075671	-2.1104752648225893
ERR2056942	-2.1449440808398808
ERR2696718	-2.001156735128714
ERR2032742	-1.4023218499834986
ERR2308803	-2.323980586202745
ERR2308551	-1.9785975021831554
ERR1597022	-2.0398593807974796
ERR2091879	-1.929913198201791
ERR1316092	-1.555600014198481
ERR2697606	-2.2926071092037894
ERR2523910	-1.9676630388733785
ERR2308632	-1.9950565897412986
ERR1091525	-2.1296462466385453
ERR1075350	-2.076028416290241
ERR1075200	-1.5323511798453793
ERR2314227	-2.28137280416373
ERR1842706	-1.8612474579685632
ERR2697808	-1.8743686707065754
ERR1074068	-1.8089140525575818
ERR1842786	-2.186260026818868
ERR1074969	-2.051331266328467
ERR1389830	-1.9602633703083128
ERR2303957	-1.4786760978836717
ERR1315875	-2.037840995152732
ERR1075645	-1.9016317273537158
ERR1458939	-1.5492020361995087
ERR2032562	-1.9052099627777395
ERR2579946	-2.149606814873576
ERR1091486	-1.9199166839937671
ERR1091278	-1.1197894476035954
ERR2524173	-1.8048718697750907
ERR2319541	-1.9692100756431028
ERR2056946	-1.7213465985599214
ERR2308906	-2.1445764932578966
ERR2091829	-1.6289378635002967
ERR1841584	-2.158398119158978
ERR1845952	-1.7807411904924761
ERR2697904	-1.884818716954454
ERR1842479	-1.420401802115707
ERR2308938	-1.796166817031649
ERR2698048	-1.697297939692639
ERR2032220	-2.291741998837496
ERR1458745	-1.9138198540133606
ERR2303930	-2.1378963693616453
ERR1075880	-1.8588541339806521
ERR2319240	-1.892754653781196
ERR2314234	-1.447376015165839
ERR2033623	-1.3034195560221955
ERR2032598	-2.119285113863879
ERR1842553	-2.010128305136783
ERR2579660	-1.9834470971928762
ERR2056811	-2.0157262262282747
ERR2405282	-1.50138961628282
ERR1076674	-1.607607945727153
ERR1073688	-1.932347640491064
ERR2308693	-1.8858851521883633
ERR1842264	-1.9511619946091985
ERR1846049	-2.1333442275348964
ERR2579396	-2.154226713986506
ERR2309310	-2.210064585934775
ERR2308794	-1.8677523050993308
ERR2032593	-1.3171834433433964
ERR2405211	-2.2145247780538355
ERR1072851	-2.153627637154912
ERR1458896	-1.5267865904360418
ERR2309317	-1.2327538799051003
ERR2523977	-1.9290752230989183
ERR1075133	-1.7953377007131035
ERR2405318	-2.162100332829254
