SampleID	Dysbiosis_index
ERR1513761	-1.922644871633502
ERR1513725	-1.7551253559261837
ERR1513753	-1.761909187921409
ERR1513863	-1.8808354520672719
ERR1513941	-1.7626352323127643
ERR1513738	-1.2160636191103644
ERR1513677	-1.9806193634670524
ERR1513798	-1.5171636992704598
ERR1513935	-1.6203320738612417
ERR1513804	-1.5599445493354274
ERR1513674	-2.0753995609524387
ERR1513840	-1.3136410283471769
ERR1513692	-2.0209063153651106
ERR1513998	-1.6589852540892307
ERR1513717	-2.128003688998021
ERR1513696	-1.6809797885613467
ERR1513735	-1.4719108782106227
ERR1513901	-1.834380877897229
ERR1513981	-2.049166792778834
ERR1513920	-1.4496707560353193
ERR1513972	-1.372134681019413
ERR1513705	-1.7567492634581834
ERR1513900	-2.0189450695979705
ERR1514007	-2.2604760771241046
ERR1514004	-1.5180744685303196
ERR1513766	-1.763291329369933
ERR1513691	-1.2941424570830786
ERR1513942	-1.9710577488962173
ERR1513854	-1.8190267772425381
ERR1513687	-1.796347706184597
ERR1513936	-1.7501696739102457
ERR1513934	-1.4495940827738905
ERR1513703	-1.3496468333684197
ERR1513783	-1.5310873920503607
ERR1513682	-1.5125572829213603
ERR1514011	-1.9465349166162813
ERR1513966	-1.0788583615730936
ERR1513980	-1.6841820223010147
ERR1513709	-1.4178429801669776
ERR1513780	-1.4816960778533166
ERR1513833	-1.2862094763532115
ERR1513752	-1.650366492147414
ERR1513949	-1.9048188656996068
ERR1513835	-2.308566584591083
ERR1513781	-1.4494591972101565
ERR1513774	-1.6014121948935645
ERR1513951	-1.800650434507545
ERR1513855	-1.8521125525717228
ERR1513929	-1.920786162807355
ERR1513864	-1.3966774849056025
ERR1513858	-1.264477762970922
ERR1513992	-1.5640796545724807
ERR1513672	-1.5341777730270383
ERR1513888	-2.037072462821274
ERR1513775	-1.170298496130282
ERR1513751	-1.2589998852302957
ERR1513730	-1.693697206411411
ERR1514005	-2.1115911116689734
ERR1513694	-1.2078206777515557
ERR1513838	-1.5194655589765143
ERR1513956	-2.091793940695716
ERR1513844	-1.4064772424588237
ERR1513944	-1.3453304663451293
ERR1513995	-1.8014327112314505
ERR1513928	-1.405341470301325
ERR1513745	-1.1941182178224745
ERR1513760	-1.485352242851014
ERR1513967	-2.121445627997806
ERR1513825	-1.4832408546943667
ERR1513933	-1.6562660743519353
ERR1513997	-1.51884582039519
ERR1513868	-1.4382211543576346
ERR1513762	-1.5560935417404111
ERR1513867	-1.3868188413206144
ERR1513841	-1.424164237653352
ERR1513969	-1.4485657405312162
ERR1513788	-1.3496957392118363
ERR1513755	-1.4363196171176043
ERR1513827	-1.6935683644569077
ERR1513715	-1.8090798715780962
ERR1513890	-1.7490715015997627
ERR1513732	-1.2302808871119746
ERR1513803	-1.4678673062232541
ERR1513921	-2.30648407834912
ERR1513810	-1.5013381272049842
ERR1513787	-1.583654456183697
ERR1513842	-1.614357050717029
ERR1513797	-1.2678404157720677
ERR1513879	-1.4545023554323975
ERR1513776	-2.019787168606986
ERR1513955	-2.032906424693835
ERR1513908	-1.905956065011155
ERR1513782	-1.3230627994714295
ERR1514006	-1.671365135832696
ERR1513986	-1.3315953661255646
ERR1513733	-2.1467130840382103
