SampleID	Dysbiosis_index
ERR1079948	-1.6309288236818569
ERR2308912	-2.119537700364236
ERR1075865	-1.4899963719618272
ERR1842227	-1.8970797387050764
ERR2697860	-2.082056162651742
ERR1846168	-1.359765001467884
ERR1080110	-1.8755912397250596
ERR2405062	-1.9584709729569776
ERR1842548	-1.958781466216624
ERR2580080	-1.8590660888691477
ERR2697697	-2.061156428198288
ERR2303992	-2.0505725723403168
ERR1076671	-2.036647896204048
ERR2032791	-2.230684126032096
ERR1389737	-1.749935046925079
ERR2032939	-1.4257437980714052
ERR1075766	-1.0846938718427204
ERR2579659	-1.1754620994281466
ERR1249669	-1.632568823156289
ERR1091280	-2.0435286903815193
ERR1091317	-1.420781602735301
ERR2405357	-1.1720502890312883
ERR2319250	-1.9905856040439125
ERR1842605	-2.1034136935383674
ERR2579666	-1.9364643071305816
ERR1091177	-2.239297431698318
ERR2318174	-1.8789576981176341
ERR1073959	-1.1886727231594434
ERR2696648	-1.682816531086721
ERR2696769	-1.5767389080714793
ERR1075123	-1.6040342926389852
ERR1080371	-1.892475146450859
ERR2696531	-2.1335335184145077
ERR1846214	-1.7170541127761572
ERR1080340	-1.8611613204216613
ERR2318001	-1.7636809270561056
ERR1074747	-1.6868610656769907
ERR1458925	-2.086055446508974
ERR1597119	-2.0447284301892314
ERR1842167	-2.211055090871144
ERR2308530	-2.016769392803925
ERR2056997	-1.658112670289469
ERR1074208	-1.8261116588042088
ERR1075610	-1.0841781843554903
ERR1459138	-1.8927233253672442
ERR1458963	-1.5164099522622452
ERR1841707	-1.4121443436080594
ERR1076661	-1.0591052486490866
ERR2091881	-2.132070495458407
ERR1073004	-1.7838742351043781
ERR2308601	-1.9124030586492
ERR1854814	-1.2744881380224624
ERR1074256	-1.463601466400544
ERR2091871	-1.3871982115580297
ERR2404938	-2.034680649818607
ERR1316012	-1.8720115353990194
ERR1073670	-2.0890320993663454
ERR2697756	-1.893048349755576
ERR2580051	-1.9573726588654121
ERR1842331	-2.1260585070527918
ERR1459094	-1.7633171891910828
ERR2057140	-1.6015641096754742
ERR2304183	-1.6686161549869967
ERR2697998	-2.0218243635227475
ERR2314229	-1.7118950791877352
ERR1459112	-1.9413033782422036
ERR2309384	-1.3782531001163199
ERR1841787	-1.8654559546796212
ERR1073783	-2.0268307631302394
ERR1076760	-1.4958471302479532
ERR1846011	-1.827149127593615
ERR2308836	-1.3795263599534906
ERR1073996	-1.9183255301054527
ERR2308835	-1.6032544041072563
ERR2697935	-1.8170115222863377
ERR1075500	-1.4784189966685948
ERR2032242	-2.0313479270709536
ERR1389890	-1.6454605548620307
ERR2303971	-2.0357526588823176
ERR1842515	-1.9318485381141184
ERR1073047	-1.7217310454292538
ERR2032752	-2.1197997532613098
ERR2314323	-1.108880599284642
ERR2580091	-1.8110229777947087
ERR1074371	-2.0248182213683013
ERR2057205	-1.4983071567172672
ERR2405267	-1.8684490633893114
ERR1458777	-1.516553907392204
ERR1075772	-1.6437690319890579
ERR2032795	-1.8398175504527852
ERR1545698	-1.2881757267502094
ERR1316059	-1.9917512655563734
ERR2523980	-2.172077999987319
ERR2057033	-1.5849762672434382
ERR1075037	-1.601195665524024
ERR2318053	-2.1259224638805616
ERR2314081	-1.9818912216236118
ERR2032922	-1.702377544275451
ERR2032945	-1.585550278961092
ERR2032169	-2.1813743588834114
ERR2242156	-1.481868409741118
ERR1075227	-1.263448571326554
ERR1459145	-1.0135264421189902
ERR1249780	-2.0346620690144017
ERR1076632	-1.3714134017281023
ERR2405087	-2.045820985965781
ERR2033631	-1.461148981972364
ERR1842752	-1.9121135331466395
ERR2056852	-2.1196674562883238
ERR1846051	-1.774183722149886
ERR1546026	-1.481868424432097
ERR1846192	-1.917741068321872
ERR1080344	-1.841959613722354
ERR1076685	-1.1078071387017612
ERR1250156	-1.7802097970120394
ERR1073912	-1.8808621676359734
ERR2523963	-2.021047135521463
ERR1073658	-1.5583273920388778
ERR2697555	-2.143423643010536
ERR1075125	-1.7637373844769335
ERR1079962	-2.055420494680711
ERR1074742	-1.3768325257011627
ERR2579687	-1.689342470609663
ERR1075628	-1.5419931920351042
ERR2698027	-1.92359231708599
ERR2308652	-0.9923174306510187
ERR1074606	-1.7724637778110917
ERR2405164	-1.6309457085738912
ERR2304045	-1.8839934394432047
ERR1075677	-1.780934889034043
ERR1842312	-2.081912097209679
ERR2032892	-2.1452261971029025
ERR1842765	-1.6489986651085553
ERR1074417	-1.2453247118130628
ERR1845955	-1.3780623908827012
ERR1458949	-1.191299349082042
ERR1458780	-1.4086370088357525
ERR1075682	-1.9290469071738952
ERR2032608	-1.9459166467347584
ERR2523889	-2.2135964458892956
ERR2032554	-1.782393297567684
ERR2091913	-1.7285846383144923
ERR2319237	-1.657308574830502
ERR1075023	-1.973268926048031
ERR1845946	-1.835935693855485
ERR1842402	-2.060705012212842
ERR1389930	-1.6628664946947462
ERR1678458	-1.9989277331985056
ERR2405051	-1.3435014994000698
ERR1080132	-1.9197498506957764
ERR1458822	-1.9967027462631732
ERR1073402	-2.1166734285999507
ERR2314201	-1.9126074631117627
ERR1075923	-2.1569284858653797
ERR1845769	-1.914955238888801
ERR1842406	-1.7352882633771325
ERR1845768	-2.0785981807605554
ERR2697653	-1.6938513891697613
ERR1249763	-1.9201919281461213
ERR1075978	-1.8605727797543603
ERR2697917	-1.9118425219364363
ERR1846012	-2.11803370088593
ERR1091749	-1.8208410787491203
