SampleID	Dysbiosis_index
ERR3385786	-2.135460273592665
ERR3385748	-2.4904127048925817
ERR3385775	-1.7963183935994451
ERR3385769	-1.4374795618280456
ERR3385783	-1.582239624106816
ERR3385759	-2.1551225075352742
ERR3385738	-2.418164867340841
ERR3385760	-2.50473505906738
ERR3385777	-2.357426462235166
ERR3385780	-1.906747675228497
ERR3385761	-2.3945220519330705
ERR3385790	-1.8870071225944611
ERR3385794	-2.318642891293226
ERR3385788	-1.5341981544750498
ERR3385772	-1.3990489501678844
ERR3385762	-2.2446013815067145
ERR3385743	-2.4415568623907293
ERR3385745	-2.639297944754316
ERR3385779	-1.8609949641948613
ERR3385749	-2.4261444589020833
ERR3385747	-2.52670546627124
ERR3385795	-2.3891258791513867
ERR3385774	-2.32191232342888
ERR3385778	-2.6268700386842507
ERR3385742	-1.7612829333244548
ERR3385766	-2.0300443526665015
ERR3385753	-1.6480418235495489
ERR3385789	-2.2847601722260094
ERR3385755	-2.2663499669478013
ERR3385744	-1.5887682533188219
ERR3385787	-1.5781709095704148
ERR3385746	-2.702321655436851
ERR3385791	-2.4095071692791503
ERR3385756	-1.9274625019850211
ERR3385741	-1.7244493240828511
ERR3385754	-2.239792598663554
ERR3385750	-2.077051745642614
ERR3385767	-1.5850276297946422
ERR3385770	-2.153965437056158
ERR3385765	-2.0640417416426495
ERR3385782	-1.5305589661969132
ERR3385792	-2.2030555008207036
ERR3385793	-2.021623155777994
ERR3385771	-1.8666954141576113
ERR3385776	-2.0128613595899814
ERR3385739	-2.5346556743548456
ERR3385781	-1.6881682465474779
ERR3385752	-1.423475718864551
ERR3385751	-1.9743518963034412
ERR3385784	-1.7138407902783102
ERR3385773	-1.5962862098353288
ERR3385768	-1.8575458673088288
ERR3385740	-2.2723162415582867
ERR3385764	-1.3961436175184814
ERR3385785	-2.199049104706416
ERR3385757	-2.3282078855278905
ERR3385758	-1.6190956026228032
ERR3385763	-2.2168111437466345
