SampleID	Dysbiosis_index
SRR1211068	11.484194291229354
SRR1212249	1.118521680073701
SRR1211090	-6.518741263161836
SRR1212272	-2.1522551712527567
SRR1211116	0.0
SRR1211117	3.7480103398406293
SRR1212295	-7.733605698363364
SRR1212788	-2.813273267934491
SRR1212435	5.2047128152978654
SRR1212440	0.3239393019101961
SRR1212660	-1.3828145044898053
SRR1213703	-0.44894693207230224
SRR1212456	-1.333925268458681
SRR1212791	-1.8459233015659842
SRR1212469	8.530511252940778
SRR1212661	5.813692395426541
SRR1212800	-4.2576019528305835
SRR1212662	-2.519789904580906
SRR1213710	-3.2666055487098373
SRR1212494	-4.787858233773173
SRR1212801	-1.4914721038990784
SRR1212508	-0.06892979699314
SRR1212510	0.7408923653306162
SRR1212802	-0.35665917337867215
SRR1211167	-4.25893559988499
SRR1212529	-0.5035923820592719
SRR1211178	10.518236125514292
SRR1212666	-3.8554051053136456
SRR1212542	-2.293315875046083
SRR1212548	-3.04139466428355
SRR1213715	-4.0800314450908415
SRR1212551	-0.9742247743768693
SRR1212668	-2.586957336516098
SRR1212553	-3.021120766585249
SRR1212804	-7.807037067403047
SRR1211180	-2.6293456816678984
SRR1212557	-2.3791239448312687
SRR1212558	0.0
SRR1212562	-7.765334833167035
SRR1211466	-2.3676415120642025
SRR1212674	-1.0560665708263406
SRR1211477	-2.5452801001547325
SRR1212568	3.725367333275636
SRR1211478	0.44358197322691945
SRR1212814	-6.211514292308705
SRR1212676	-6.289798680853778
SRR1211489	-2.353689658213435
SRR1213731	-4.1012919937116985
SRR1212588	-4.538023281838481
SRR1212815	-2.820980097484911
SRR1212677	-4.922106969173425
SRR1211503	-4.894317956544491
SRR1211514	-6.950610698696463
SRR1212678	6.505927155544653
SRR1212816	-2.548651799163856
SRR1211516	-3.1774500000883874
SRR1212590	-3.9682442766580577
SRR1212818	2.9416607672478787
SRR1211519	4.711296653821536
SRR1213735	-6.705372049560145
SRR1212680	2.096561510482759
SRR1212820	-1.4454888997467497
SRR1213761	3.6377032401399534
