SampleID	Dysbiosis_index
ERR1076755	-7.066569171775393
ERR2308647	-7.826523067459461
ERR1249884	-1.348621792518751
ERR1075205	-3.0525181561982944
ERR2405074	0.026107484261160642
ERR2308763	-1.2820623151031758
ERR1076660	-7.920555509744886
ERR1842143	-13.80707790496003
ERR2580043	-5.301888734114788
ERR2304068	15.037293885172156
ERR1075964	-7.742056338818517
ERR2318265	-0.8785387164770212
ERR2033465	-6.727743591218365
ERR2314220	-8.589764187874561
ERR2580037	-0.7812286514942975
ERR1073980	-4.543751147492613
ERR2319887	-6.955693190446513
ERR1075187	-3.858526985784334
ERR2579775	-8.809580729860173
ERR1389740	-7.948754039831081
ERR1074228	-3.881742873921946
ERR1854684	-13.290428931627812
ERR2057064	-12.447269127306674
ERR1249735	-7.030414818315632
ERR2319352	-6.750878061684653
ERR2032271	-6.799775924927991
ERR1074312	-7.020970832241195
ERR2303888	-2.5299980148203036
ERR2579995	-0.6791534474596879
ERR2579973	-6.752649916935219
ERR1074562	-5.9899115033105
ERR2579565	-1.0351849450335644
ERR2032138	-4.667135105034628
ERR1075915	-9.252266109166532
ERR1250142	-8.24170903602233
ERR1080045	-4.773984381112164
ERR1389987	-0.9152781763865093
ERR2579785	-6.4103382248560585
ERR1852480	-7.7380502022041675
ERR2032542	-6.585329767941948
ERR1597016	2.7140632098764974
ERR1075192	-5.030045152845594
ERR1250417	-6.07930430067244
ERR1250470	-8.351741949279086
ERR1459197	-8.478096208658979
ERR1315810	-1.5121886994198763
ERR2303889	-8.514676574805176
ERR1075168	-9.656396103797725
ERR1075014	-4.787076783393199
ERR2319275	-3.173704552823368
ERR2032217	-2.5628906109583656
ERR2579679	-15.740740894646082
ERR2314170	-5.974577958123879
ERR1075984	-7.119799723570184
ERR1597088	-6.243383521874435
ERR2092389	-1.4947013362020545
ERR1075031	-4.691424150302172
ERR2309359	-9.51527634878789
ERR2092228	-3.8679291883015656
ERR1074088	1.3933677826506659
ERR1389968	-7.3970563704022165
ERR1074275	-12.81620994185723
ERR1073710	-6.1991048512771965
ERR2696432	-5.710058843290118
ERR2308891	-13.188625848561077
ERR2579770	2.0027552261305024
ERR1597037	-7.085497786492363
ERR2319278	-1.4580490360228022
ERR2091989	-2.426367478053521
ERR1249733	-8.646944160595355
ERR2318263	5.462940198838619
ERR1250398	-3.754843111918755
ERR1075211	-7.070779573869908
ERR2318156	-8.989126967855752
ERR2696752	-5.6970642087963865
ERR1316045	-2.088592889771166
ERR1074984	-7.910629655771663
ERR2308805	-6.90558317856555
ERR2696467	-6.353752391083021
ERR1080314	0.7223825246862704
ERR2318218	-3.1000645907907445
ERR2318254	-7.31260818074268
ERR2032835	-3.1861634398406817
ERR2580039	-3.668796063064016
ERR1250065	-7.191055686754538
ERR2580018	-4.820522349966139
ERR2696535	-4.645252560509417
ERR1458844	-1.7120994627152046
ERR2032731	-4.696727040623822
ERR1389667	-4.922617584490449
ERR1316101	-2.8027922457466263
ERR1075778	-6.912091074856163
ERR1091705	-4.151799203699242
ERR1546020	9.11277796743234
ERR1074801	-2.1546834126298497
ERR2579510	-9.495308238979817
ERR2319272	-3.4855984527109194
ERR2318259	-0.09302818437948177
ERR2033417	-6.047434840231395
ERR1091695	-4.072988918609448
ERR1597278	-8.708777870374293
ERR2579990	-8.759269944914315
ERR1079935	-3.497404485997791
ERR2032928	-7.515733915463131
ERR2579495	-5.030689597665864
ERR1459028	-5.4547782996935705
ERR2697978	-8.400501469199055
ERR1091330	-8.653090595057543
ERR1080080	-3.376738950962078
ERR2032391	-13.396822866284301
ERR2308576	-4.471553264735499
ERR2318280	-7.824773796448485
ERR2580013	-5.862835022973904
ERR1076658	-0.8083591125302446
ERR1074253	-6.269697493888128
ERR2032706	-8.139453380324246
ERR2579974	-6.680336652468031
ERR1842556	-2.1540152594355013
ERR1597236	-3.9670799507957657
ERR1854742	3.2326344230341095
ERR1075175	-5.983535914928191
ERR1854752	-10.346183737771396
ERR2318255	-8.184651199067133
ERR1249886	-5.75059261012829
ERR1074443	0.13419690929746572
ERR1080162	-6.608821662644857
ERR2304089	-8.898434330992716
ERR2318276	-4.18057858912163
ERR1249718	-4.567472808134374
ERR1249755	-7.392393304039151
ERR2314134	-8.907161994025104
ERR1678452	-8.637112171510276
ERR2579517	-9.196954687484203
ERR1249672	-9.038670800532193
ERR2405208	-5.5099011209779025
ERR1074038	0.048623016088161705
ERR1846154	-6.386627191175412
ERR2404952	-4.74917019175764
ERR1075558	-8.490722120720827
ERR2032774	-1.6665382890254905
ERR2579965	-5.258210481201292
ERR1091691	-3.176037497077385
ERR2318268	-4.080269684433589
ERR2033300	-15.651815641095798
ERR1597152	-5.6848326957485495
ERR1075933	-3.7841280448705454
ERR2304025	-4.842630894922066
ERR1091790	0.7371677563531729
ERR2579768	-7.8048271872855395
ERR1316037	-1.4491772539838605
ERR1074428	12.129576660117538
ERR1073715	2.413135400864788
ERR2032776	-0.7552393817826933
ERR2303900	-5.45620372936352
ERR1315843	-7.612258342566313
ERR1075033	-10.326990218551071
ERR1250612	-3.7165096527093544
ERR2697681	-12.499173304769444
ERR2319320	-5.80044782659848
ERR1545881	1.2150910907888477
ERR1845760	-7.336366602054684
ERR2579490	-3.565419397551587
ERR1315882	-7.144199579152505
ERR2308612	-6.0438758455811366
ERR2580049	-9.293875524955029
ERR1091521	-9.701409842812865
ERR2032929	-7.715696808072537
ERR2696715	-5.9213440412428
ERR2579407	-0.9584099596312297
ERR1073653	-9.23168137738749
ERR2579992	-7.538428067899496
ERR2318008	-5.865732851576999
ERR1597042	-8.678189247228548
ERR1075840	-5.678248942222898
ERR2319380	-2.8925641645922227
ERR1250155	-2.4150050793966593
ERR2697774	4.004826769822194
ERR1075183	-7.984025474295306
ERR2579722	-4.404726297603477
ERR1842160	-6.1391727049782325
ERR2696459	-3.1728835696054496
ERR2580046	-6.740294067363019
ERR2092403	-11.298705161239411
ERR1075736	-6.279301702100257
ERR2318147	-6.538503977720704
ERR2309346	-1.5316891392848704
ERR2304024	-2.054783827563023
ERR2318260	-0.2500189416972473
ERR1091690	-0.6436658405301477
ERR2404977	-6.020808856516277
ERR1074089	-8.68020802289408
ERR2318294	-3.7326486818904243
ERR2318126	-9.169021893016042
ERR1074736	-6.636849671425755
ERR1073920	-5.570470955013051
ERR2032308	-6.262774863832114
ERR2032141	-10.7486844209435
ERR2318285	-5.792187699942997
ERR2523990	-11.678692499299695
ERR1091694	-7.675697371543167
ERR1073787	0.9909326222863489
ERR2579774	-6.226577276708912
ERR1845879	-0.7234124569868826
ERR2405257	-1.6493479569264893
ERR2523875	-4.610389229946063
ERR1846197	-2.4898845825700495
ERR1249876	-7.525571095343746
ERR1079994	4.614053067500453
ERR2523887	-9.148957563721154
ERR2309415	-7.053334659985649
ERR2579747	-1.0229906482385835
ERR2318287	-6.8236059345576425
ERR1091696	-3.7772688761388973
ERR1075852	-6.181233349888714
ERR2318173	-4.908621014893474
ERR2697656	-7.318122115933278
ERR1678437	-6.99874075308328
ERR1846182	-7.344192902580679
ERR1458907	-5.941667380873487
ERR1458730	-6.728323861174778
ERR2318146	-1.4974910714401097
ERR1250149	-6.75400646605608
ERR1076782	-8.30770237135442
ERR1846039	-7.477177461232223
ERR2580016	-3.4883855332828126
ERR2697648	-5.201211494535646
ERR1678492	-8.842724315623546
ERR1075863	-8.371889577187723
ERR1842257	-3.9776615581361026
ERR2524175	0.43361190278746153
ERR1545886	12.057589384691504
ERR1250535	-7.103258545805852
ERR1249752	-11.965972189025212
ERR1091707	-5.783410490276687
ERR2579746	-2.9104782536918883
ERR2579957	-7.451677149403403
ERR2308682	-3.019068512977205
ERR1075528	-4.048420019919946
ERR1075329	-4.987817682109248
ERR2032772	-4.878171506243484
ERR2304181	-6.152732210910638
ERR1080226	-9.379229358207603
ERR1080361	-6.697328169815373
ERR1249867	0.48627381556691507
ERR2580002	-2.312613887533541
ERR2697822	-5.3529761267927505
ERR2696858	-3.1555089966922236
ERR1091708	-4.175262894316193
ERR1074406	-5.146503161534411
ERR2314252	-7.630895435705563
ERR1074600	1.922168909656101
ERR1074437	-9.107783169551354
ERR2314157	-7.040902302729918
ERR2580008	-3.8514237098386044
ERR1841665	-6.226562460972506
ERR1074553	-7.3541636695935555
ERR2314253	-5.4685824601933035
ERR1846022	-3.3171134994961817
ERR1080316	-4.382879677026643
ERR2579984	-0.4332259970979931
ERR2579977	-1.7663679617636003
ERR1074279	-5.961564914129169
ERR2309230	-10.644213353384233
ERR2580005	-10.862823581751416
