SampleID	Dysbiosis_index
ERR1328490	-2.25489022763463
ERR1328383	-2.39316673359879
ERR1328462	-2.3366426765285
ERR1328486	-1.67906644519635
ERR1328344	-1.33101013378435
ERR1328456	-2.1493806929208
ERR1328436	-2.30931230568156
ERR1328413	-1.31246557474233
ERR1328485	-1.38074927173082
ERR1328341	-2.70952050251974
ERR1328482	-1.92943373516279
ERR1328476	-2.36881438339782
ERR1328445	-2.29413541912625
ERR1328472	-1.31953320156689
ERR1328475	-2.07724736451445
ERR1328345	-2.31945078126233
ERR1328455	-1.74950804378539
ERR1328428	-1.52695586538246
ERR1328371	-2.02133919717394
ERR1328467	-1.73296914769427
ERR1328448	-1.84710065907352
ERR1328441	-2.006737549247
ERR1328350	-1.95791938188363
ERR1328410	-1.4888202542349
ERR1328466	-1.49896840544647
ERR1328474	-2.52168279026221
ERR1328343	-1.87921879883159
ERR1328487	-1.67744625170778
ERR1328460	-2.56121150353687
ERR1328451	-1.41529281527446
ERR1328380	-1.90715264039645
ERR1328367	-1.20512279129717
ERR1328370	-1.72902486771919
ERR1328438	-1.63308851783844
ERR1328349	-1.66873463957983
ERR1328340	-1.91355709115879
ERR1328352	-2.13128590805293
ERR1328342	-2.13742837724977
ERR1328459	-1.28778972637909
ERR1328449	-2.14126967484518
ERR1328384	-2.4338689720726
ERR1328444	-1.85136201132415
ERR1328401	-2.03860210058762
ERR1328426	-1.42722539469641
ERR1328417	-2.21985535661612
ERR1328479	-1.57193060254987
ERR1328450	-2.06469726052283
ERR1328365	-1.99012349769801
ERR1328362	-1.74934248491901
ERR1328483	-1.49141409528408
ERR1328338	-1.85569253344522
ERR1328442	-1.78613544880395
ERR1328489	-1.77217220640608
ERR1328339	-2.39436086902139
ERR1328429	-2.02715272547646
ERR1328386	-1.83053421094727
ERR1328473	-1.68204725128458
ERR1328454	-3.06209564703289
ERR1328443	-2.52133425677757
ERR1328368	-2.13610688339852
ERR1328464	-1.17707569621312
ERR1328465	-1.29314778016931
ERR1328348	-1.36376010215889
ERR1328446	-1.83551665302218
ERR1328415	-1.7843203983391
ERR1328378	-2.28708078018354
ERR1328346	-1.91885560273019
ERR1328481	-1.49279804254547
ERR1328470	-1.79715697275334
ERR1328358	-2.27889643748821
ERR1328461	-2.32916310443043
ERR1328403	-1.98418497750687
ERR1328477	-2.44814103359074
ERR1328484	-2.84254237878649
ERR1328453	-2.01303460565736
ERR1328372	-2.29530714515744
ERR1328463	-1.58365434790061
ERR1328480	-1.94461526669371
ERR1328351	-2.74222884196559
ERR1328423	-2.48944223564158
ERR1328354	-2.22356620030792
ERR1328361	-1.43594832014254
ERR1328437	-2.54418540537839
ERR1328457	-2.79666442271682
ERR1328394	-2.37519044033656
ERR1328359	-2.02928305069666
ERR1328424	-2.05823970738212
ERR1328356	-1.99769859231619
ERR1328478	-2.48231099604463
ERR1328360	-2.78771342722048
ERR1328376	-2.33118194626174
ERR1328353	-2.08891384865291
ERR1328357	-2.22829990895538
ERR1328377	-2.46276647345985
ERR1328337	-2.21106842227183
ERR1328395	-2.28853151732671
ERR1328363	-1.8866457542159
ERR1328373	-2.24458232286186
ERR1328452	-2.52286107014524
ERR1328468	-2.05576986417814
ERR1328469	-1.90680262674851
ERR1328458	-1.02089805226185
ERR1328406	-2.29158157895588
ERR1328366	-1.11953026718444
ERR1328471	-2.4819819985063
ERR1328447	-1.80274981105602
ERR1328488	-2.31928185692594
ERR1328412	-2.07471519469952
ERR1328439	-1.57038707472396
