SampleID	Dysbiosis_index
ERR1385491	-0.210139356296799
ERR1385206	-2.37502930820106
ERR1383735	-0.99728714672084
ERR1384980	-0.510654122509304
ERR1382783	-2.18843770215785
ERR1383280	-1.44949098441259
ERR1384030	-1.19986434498323
ERR1383239	-1.42374059367712
ERR1385157	-1.61318268210996
ERR1384875	-1.73262463137927
ERR1385006	-1.71808153969063
ERR1385354	-2.16543939986537
ERR1385026	-1.87098112270852
ERR1382515	-1.05589732739486
ERR1385088	-1.15969437355755
ERR1383079	-1.38945155749167
ERR1385259	-1.71380437953486
ERR1385370	-1.32945294087881
ERR1383900	-0.549936227858516
ERR1384445	-1.74877920556528
ERR1384095	-0.901606660357567
ERR1382578	-1.45384787609235
ERR1383898	-0.52244634627911
ERR1385230	-1.88171074576273
ERR1383896	-0.900002239868333
ERR1383786	-0.763346684802304
ERR1383923	-2.17499062169194
ERR1383619	-0.681702804733774
ERR1384901	-2.73799577260242
ERR1382316	-0.805309840945097
ERR1385390	-1.25242044613658
ERR1384943	-2.35256646728602
ERR1385203	-1.6401912219035
ERR1384586	-1.85361877089271
ERR1382448	-2.1237765684549
ERR1385260	-0.86894052928643
ERR1384373	-1.57512612092627
ERR1385397	-2.13389140424898
ERR1385040	-0.706813939192241
ERR1383397	-0.65233585929539
ERR1383339	-1.23962815677741
