SampleID	Dysbiosis_index
DB8.294	-1.3154137795034084
DB8.115	-2.1015004795769237
DB8.269	-1.6054709174940933
DB8.213	-1.6618383122661287
DB8.237	-1.5723918706873938
DB8.292	-1.7173398256849146
DB8.258	-1.6140277003223944
DB8.214	-1.7191141970427908
DB8.132	-1.5150957535313592
DB8.095	-1.8346649195696574
DB8.179	-1.6519481890393606
DB8.282	-1.9714287916954387
DB8.200	-1.6739018433197832
DB8.195	-1.6652398814335485
DB8.122	-2.046020171222813
DB8.066	-1.7621301116947532
DB8.117	-2.0482123427318335
DB8.270	-1.6788490505435374
DB8.035	-1.5452067432390384
DB8.192	-1.6662619580537887
DB8.078	-2.0336028960562063
DB8.109	-1.6042236168560253
DB8.124	-1.1993448198365229
DB8.103	-1.4647201279704487
DB8.015	-1.6320036425133286
DB8.005	-1.8254467162640216
DB8.052	-1.2561058473293731
DB8.285	-1.9944769502663389
DB8.188	-1.218890279386764
DB8.160	-1.728428374566264
DB8.176	-1.7137036151381844
DB8.071	-1.8519423584172978
DB8.101	-2.065019394852639
DB8.011	-1.7217684025726565
DB8.231	-1.6737963260083581
DB8.060	-1.2660273153987285
DB8.164	-1.6123483835114045
DB8.253	-1.6532996304843097
DB8.140	-1.491233683068849
DB8.004	-1.7539226737389544
DB8.175	-1.665794118782649
DB8.193	-1.6001062240567545
DB8.151	-2.002452300364267
DB8.091	-1.6707109356815988
DB8.284	-2.155570723701074
DB8.038	-1.580640987116437
DB8.146	-1.849176414066794
DB8.265	-1.6871318220259468
DB8.201	-1.6302201283811133
DB8.242	-1.65743877001539
DB8.190	-1.655201005859723
DB8.279	-1.4344747100148862
DB8.051	-2.339035325547008
DB8.234	-1.593144259758794
DB8.266	-1.6918320630518444
DB8.053	-1.9509390673946603
DB8.039	-1.3543962351536596
DB8.205	-1.6506049012470057
DB8.139	-1.6614681898784647
DB8.155	-1.639120979040238
DB8.286	-1.7395328572561957
DB8.105	-1.2445324272070577
DB8.055	-2.134981302072774
DB8.031	-2.149633567911436
DB8.104	-1.3742155140086663
DB8.081	-2.1657874532302457
DB8.196	-1.626905295946458
DB8.021	-1.646040167029153
DB8.110	-1.5367270493785483
DB8.062	-1.207979340045178
DB8.090	-1.610293283039964
DB8.202	-1.6614965222997677
DB8.252	-1.6645481010289085
DB8.010	-1.7435531561324247
DB8.219	-1.6955035578395035
DB8.199	-1.6541575334865304
DB8.119	-1.5713643948101192
DB8.152	-1.6627883899162896
DB8.229	-1.7008270390005185
DB8.157	-1.7261643568481244
DB8.136	-1.8348130897279302
DB8.019	-1.4182685345652162
DB8.271	-1.5927715982030226
DB8.040	-1.5823030547895718
DB8.287	-1.8151722035149218
DB8.123	-2.1167839026623105
DB8.008	-1.8213528512426418
DB8.241	-1.549913988298863
DB8.097	-2.0397099459023917
DB8.173	-1.6439830978847734
DB8.181	-1.5810694804165004
DB8.233	-1.6950627969401155
DB8.247	-1.263353007115654
DB8.156	-1.578023386292065
DB8.028	-2.0518096369797223
DB8.128	-1.7422751713809672
DB8.057	-2.3010203550807167
DB8.147	-1.9152510537823522
DB8.218	-1.6257295339317475
DB8.262	-1.6157504286021909
DB8.186	-1.6767153245909903
DB8.125	-1.6488088865444257
DB8.251	-1.6539630968233798
DB8.174	-1.6707748903615054
DB8.180	-1.628987469992452
DB8.134	-1.4910885228525186
DB8.027	-2.159693216281906
DB8.102	-1.919725111403194
DB8.030	-1.657431375433283
DB8.131	-2.043090806897378
DB8.172	-1.5988581388023622
DB8.025	-1.5754661236037948
DB8.248	-1.9208464862563164
DB8.153	-1.6591953028906623
DB8.059	-1.1950675440948428
DB8.240	-1.6792268148385037
DB8.278	-1.4682839679642927
DB8.263	-1.562017865497862
DB8.016	-1.6897300763086218
DB8.244	-1.602749013049375
DB8.243	-1.6534938509575263
DB8.120	-1.649933284711233
DB8.260	-1.6341437450197573
DB8.118	-1.6745481401957119
DB8.299	-1.0928641217918287
DB8.235	-1.6357104604731552
DB8.255	-1.6295193864680266
DB8.144	-2.071411527629587
DB8.114	-1.5372827882329727
DB8.210	-1.5787111022530227
DB8.250	-1.4102996896349338
DB8.135	-1.5228500150657576
DB8.107	-1.4231823337803582
DB8.112	-1.6379748299276145
DB8.198	-1.6540351137758396
DB8.150	-2.282447723184301
DB8.023	-1.5259937150592304
DB8.178	-1.6360652818928647
DB8.290	-1.4980504117237674
DB8.194	-1.634020761880414
DB8.121	-2.1059276715587667
DB8.272	-1.538377078550247
DB8.037	-1.3433712921922372
DB8.070	-1.3723984490949712
DB8.087	-1.5970457182846407
DB8.141	-1.3850904896405278
DB8.006	-1.9809246851943212
DB8.127	-1.7688447938789822
DB8.088	-1.6574561446839478
DB8.116	-2.1197951232219
DB8.148	-2.217935834094024
DB8.217	-1.6677255591299582
DB8.100	-2.1389841227331767
DB8.001	-1.4345285106212469
DB8.268	-1.5629478414891866
DB8.063	-1.9289912158742013
DB8.003	-1.8054859066706472
DB8.074	-1.3087787922025584
DB8.068	-1.2010076854749971
DB8.232	-1.6797377983808894
DB8.246	-1.611022376035163
DB8.261	-1.6640822608382322
DB8.076	-2.2419384930023822
DB8.009	-1.782221143789576
DB8.177	-1.6332148550741983
DB8.293	-1.179038765108423
DB8.129	-1.7562535592616102
DB8.203	-1.6718839590778811
DB8.056	-1.8406393086367592
DB8.184	-1.662372149085009
DB8.002	-1.3883755355985645
DB8.072	-1.5075567452393313
DB8.230	-1.758759547642679
DB8.300	-1.1179398992748315
DB8.256	-1.698658022835399
DB8.014	-1.4899881192417728
DB8.075	-2.0982918826481236
DB8.158	-1.637241482652414
DB8.259	-1.664642178253139
DB8.295	-1.3398774113398086
DB8.020	-1.5127884853984817
DB8.061	-1.2284511869364543
DB8.086	-1.5705795907256754
DB8.254	-1.6294616463979477
DB8.034	-1.5451219296423304
DB8.143	-1.2961637170355753
DB8.208	-1.6248832457648397
DB8.226	-1.6126153658027005
DB8.094	-1.9844235804763926
DB8.069	-1.8003714518209244
DB8.083	-1.9246497437193424
DB8.207	-1.6899813194806128
DB8.064	-2.040729027329986
DB8.017	-1.465165605130724
DB8.170	-1.6423069774131018
DB8.018	-1.628545780893488
DB8.289	-1.420316107884689
DB8.077	-2.0428187349488827
DB8.099	-1.997609224863056
DB8.098	-2.090263670315354
DB8.058	-1.7354695515437555
DB8.137	-1.9432092876421734
DB8.159	-1.6336782862100732
DB8.171	-1.6050726069043737
DB8.296	-1.30727033526372
DB8.079	-1.8573231252892992
DB8.280	-1.7253941754816449
DB8.142	-1.0906810672342204
DB8.073	-2.3308941485722916
DB8.080	-1.4767220166474426
DB8.206	-1.644755365564009
DB8.000	-1.145849802730966
DB8.228	-1.6906615342013054
DB8.204	-1.6533548367445048
DB8.092	-0.9747300000508684
DB8.133	-1.6145891713119733
DB8.297	-1.1676916691307966
DB8.138	-1.7460499623708416
DB8.041	-1.679136577869657
DB8.145	-1.6549453174230007
DB8.187	-1.5557229526107796
DB8.113	-2.0061677555267274
DB8.054	-1.6381512282707722
DB8.249	-1.6474537840770906
DB8.012	-1.646483515912406
DB8.216	-1.4564482292224645
DB8.291	-1.668610923822664
DB8.211	-1.6431584844125529
DB8.149	-2.0591834294932796
DB8.029	-2.0507519173371236
DB8.191	-1.27404666540126
DB8.065	-1.8599465792562224
DB8.185	-1.6638359776561236
DB8.013	-1.6933056865989593
DB8.281	-1.7575285615425094
DB8.036	-1.5746942756662254
DB8.032	-2.2475610123134544
DB8.126	-1.7798971979263813
DB8.212	-1.614859374244045
DB8.182	-1.6360950353079073
DB8.007	-1.7024822310903243
DB8.082	-1.974576977961779
DB8.215	-1.6367068521179375
DB8.257	-1.634863940686371
DB8.084	-1.3370656906242646
DB8.050	-1.6241652056753202
DB8.154	-1.6540210257818206
DB8.227	-1.6280421075425862
DB8.236	-1.6524140535315037
DB8.093	-1.1440938001062353
DB7.203	-2.303446547982139
DB7.158	-1.6462096128620327
DB7.235	-1.4533320345649983
DB7.197	-1.5367164043166681
DB7.060	-2.336448313686696
DB7.155	-1.793624196322155
DB7.134	-1.4613967169044473
DB7.237	-1.4280679474417748
DB7.175	-1.7137785535782555
DB7.232	-1.9386888500825992
DB7.001	-1.4378332713826014
DB7.100	-1.4661236118995715
DB7.251	-1.9185922900599492
DB7.016	-1.4606688034154003
DB7.233	-1.9218541671221534
DB7.143	-1.157029092285098
DB7.171	-1.0875614631084127
DB7.065	-2.0765251785698893
DB7.124	-1.6643767450188445
DB7.285	-1.6738117816157427
DB7.195	-1.6394809073940217
DB7.208	-2.015915336354685
DB7.238	-1.8781198356689917
DB7.248	-1.8702194709183295
DB7.068	-2.092955900854467
DB7.039	-1.368032156380936
DB7.214	-1.8361976442801975
DB7.061	-2.3152503815087573
DB7.154	-1.6391818372168652
DB7.043	-1.5346985190009381
DB7.058	-2.3881356883323592
DB7.093	-1.5432148766613336
DB7.204	-1.5057017861221056
DB7.139	-1.3287329077200307
DB7.253	-1.4838517194846477
DB7.015	-1.5481390303081826
DB7.023	-2.1394560017800948
DB7.201	-2.064145849616882
DB7.040	-1.5574921533353125
DB7.035	-1.1173925830932598
DB7.006	-1.3835247734455591
DB7.116	-1.6202713481660183
DB7.166	-1.2696178349920697
DB7.243	-1.8508840635306687
DB7.091	-1.8759481444058586
DB7.098	-1.6867716196713705
DB7.186	-1.3838573890402164
DB7.071	-2.0740169755052364
DB7.133	-1.7133226662625012
DB7.185	-1.83351832055653
DB7.179	-1.8994065519806038
DB7.094	-1.7332519167839857
DB7.014	-1.240943031734996
DB7.259	-2.1277803167041047
DB7.070	-2.052343728720994
DB7.230	-1.54464699919554
DB7.049	-1.7716217617911207
DB7.056	-1.6271224116659282
DB7.193	-1.8969910685855385
DB7.272	-1.634925871481815
DB7.118	-1.2865768520681544
DB7.041	-1.4835257187831146
DB7.113	-1.383844518990819
DB7.293	-1.6738117816157427
DB7.258	-1.6795532726825575
DB7.222	-1.4959137749200104
DB7.128	-1.8569111762798338
DB7.295	-1.6738117816157427
DB7.160	-1.4882545011828872
DB7.228	-1.7161307443720044
DB7.153	-1.2063669308903806
DB7.122	-1.6738117816157427
DB7.211	-1.5615380467592772
DB7.009	-1.4640545786924641
DB7.218	-1.4854996345025984
DB7.234	-1.6510998741654495
DB7.140	-1.3425422050391596
DB7.036	-1.2076019146138695
DB7.044	-1.3986851148859332
DB7.033	-1.7582064378959614
DB7.022	-2.0709082824449596
DB7.027	-2.215443704371101
DB7.257	-2.003486427673716
DB7.254	-2.18869147128914
DB7.202	-1.9566942385014559
DB7.156	-2.1107189699629374
DB7.213	-1.7404686335402515
DB7.236	-1.3243333024028487
DB7.008	-1.5988946402918092
DB7.227	-1.437969947806781
DB7.181	-1.5531278267978617
DB7.112	-1.518994939780388
DB7.240	-1.5834503143640533
DB7.177	-1.0973073299876284
DB7.106	-1.2560381200241169
DB7.164	-1.5958793661438935
DB7.066	-2.1638007968030633
DB7.148	-1.9545116157124314
DB7.050	-1.6649024561671677
DB7.170	-1.4783002129919194
DB7.198	-1.7332842098384904
DB7.010	-1.5771726359914777
DB7.265	-2.004918853928716
DB7.231	-1.8191839617425398
DB7.131	-1.8727649711723526
DB7.034	-1.5608500702119246
DB7.255	-1.7841914441645759
DB7.276	-1.122902894990633
DB7.142	-1.494456867906338
DB7.123	-1.5286955616021018
DB7.137	-1.3776141726992976
DB7.260	-1.4083407598850626
DB7.182	-1.5328911746744411
DB7.215	-1.848166081952015
DB7.076	-1.5789049005566373
DB7.069	-2.343381359472164
DB7.163	-1.418903826459683
DB7.162	-1.769318098636847
DB7.053	-1.95850966966638
DB7.165	-1.7624476401992963
DB7.296	-1.7025801966571512
DB7.096	-1.5823805394556045
DB7.168	-1.5243548771933013
DB7.286	-1.6738117816157427
DB7.054	-2.1937939917780755
DB7.101	-1.487008964916285
DB7.078	-1.6221578661013045
DB7.269	-1.935838110724976
DB7.221	-1.1296092175666244
DB7.161	-1.7339301954984128
DB7.077	-1.8596780821472005
DB7.229	-1.262796970642582
DB7.152	-1.4239026045195944
DB7.172	-1.3576161480193252
DB7.216	-1.475638726956783
DB7.103	-1.3032939443559945
DB7.089	-1.4999839958424384
DB7.129	-1.4377563469031245
DB7.241	-1.6573635438437258
DB7.169	-1.6033228193630211
DB7.045	-1.2341757749448803
DB7.242	-1.975895711471694
DB7.247	-1.4272910985863005
DB7.141	-1.3529706330842102
DB7.115	-1.2593059472798178
DB7.075	-1.670653515775979
DB7.046	-1.3861182636891067
DB7.178	-1.6847525517681887
DB7.284	-1.74431157838404
DB7.097	-1.4353955805194138
DB7.052	-1.2121826588469826
DB7.190	-1.4219598030529892
DB7.183	-1.1023613619986763
DB7.167	-1.2991960873454957
DB7.281	-2.051897197151207
DB7.037	-1.3665167542664227
DB7.109	-1.7127192584966895
DB7.042	-1.2921343208262779
DB7.132	-2.085579849868148
DB7.018	-1.3068032636409546
DB7.174	-1.609888211134856
DB7.280	-2.2221295053404364
DB7.107	-1.729310230040382
DB7.074	-1.6421866916954664
DB7.090	-1.6072229346617186
DB7.261	-1.9313678640824665
DB7.149	-1.5634974330345952
DB7.130	-1.4731303155009166
DB7.159	-1.1915700802804055
DB7.117	-1.6900068002859876
DB7.002	-1.460244177422044
DB7.194	-1.5008345059655168
DB7.207	-1.8101062068543876
DB7.067	-2.1222237141453744
DB7.104	-1.5505688570633542
DB7.206	-1.5173357391906606
DB7.287	-1.6553293739647206
DB7.239	-1.2655731401088222
DB7.080	-1.8292770595034076
DB7.121	-1.2233400010131592
DB7.064	-2.3518870629893223
DB7.127	-1.5567743935834182
DB7.263	-1.93259799656056
DB7.092	-1.5027196276057149
DB7.220	-1.5261334596879927
DB7.003	-1.6514340221164654
DB7.125	-1.4246685375141825
DB7.146	-1.8231183188428948
DB7.192	-1.488641303508118
DB7.059	-2.2693076918154964
DB7.110	-1.5155399535197835
DB7.145	-1.487953453449337
DB7.249	-1.490396880546111
DB7.256	-1.958747941344335
DB7.099	-1.4020248787228589
DB7.144	-1.76312656003655
DB7.244	-1.554371885282303
DB7.266	-1.8677702351819097
DB7.277	-1.6210437755845857
DB7.271	-1.6250287119426918
DB7.120	-1.4475191974384027
DB7.188	-1.4791908074158377
DB7.095	-2.00512015588566
DB7.212	-1.7673701765868979
DB7.176	-1.334876007468007
DB7.270	-1.6668525177786577
DB7.268	-2.06991375631221
DB7.136	-1.4314075323517612
DB7.048	-1.7214845614708925
DB7.184	-1.3821910454513495
DB7.135	-1.5937180181212511
DB7.111	-1.3877206841398746
DB7.017	-1.2949524718574708
DB7.273	-1.6102626793707426
DB7.217	-1.5927434387963848
DB7.219	-1.3292036991185152
DB7.102	-1.4249247889441412
DB7.282	-2.1841995617092413
DB7.079	-1.7321543847748286
DB7.264	-1.8652748210238848
DB7.038	-1.5797733578512567
DB7.072	-2.0427238466864597
DB7.189	-1.3642621973848814
DB7.108	-1.5011859672831518
DB7.205	-1.82427290666103
DB7.187	-1.261259755907046
DB7.173	-1.5960579117928146
DB7.114	-1.2397330582178867
DB7.126	-1.3365635679996386
DB7.150	-1.374876006017002
DB7.210	-1.6539323895435478
DB7.267	-1.853319575252093
DB7.196	-1.3464538171200016
DB7.157	-1.487884058239942
DB7.147	-1.5319807885249401
DB7.026	-2.3374499873366155
DB7.007	-1.2243841764281942
DB7.138	-1.7474181101657364
DB7.199	-1.6261518604524363
DB7.274	-2.0674509756882498
DB7.252	-1.4874368312329502
DB7.283	-1.9650685283114957
DB7.062	-2.3833570870833056
DB7.294	-1.687850165729552
DB7.250	-1.9336918373328946
DB7.151	-1.4071554054792326
DB7.200	-1.7026913496724878
DB7.262	-1.9514391645066975
DB7.105	-1.6272441834180644
DB7.209	-1.7884323678864409
DB7.288	-1.6868627956055284
DB7.275	-1.5413113295683512
DB7.245	-1.3129639627277605
DB7.191	-2.18716502210093
DB6.233	-2.1067552245172725
DB6.016	-1.8662156871657511
DB6.072	-1.5701079100189195
DB6.298	-1.6424768984120142
DB6.291	-1.6648710923253256
DB6.035	-1.8374972919850932
DB6.099	-1.6191849873906121
DB6.115	-1.3105557874761775
DB6.162	-1.1738540674052478
DB6.221	-1.3571495538819263
DB6.173	-1.3426003227797
DB6.102	-1.1043461666751
DB6.029	-1.9205289156855803
DB6.077	-1.6312201643450621
DB6.131	-2.0365719850530724
DB6.063	-1.3291628923604724
DB6.288	-1.529670545417942
DB6.222	-1.4329632865687032
DB6.109	-1.543259566078297
DB6.111	-1.3820748898819284
DB6.018	-1.6192939449960322
DB6.242	-1.5215267624335378
DB6.050	-1.6177971109976166
DB6.206	-1.3753105211882952
DB6.118	-1.4088967040271525
DB6.297	-1.6204786106445832
DB6.120	-1.5837761683465712
DB6.113	-1.4593189211142281
DB6.208	-1.3439613458619033
DB6.225	-1.552712187943088
DB6.183	-1.2975841879274086
DB6.290	-1.6738117816157427
DB6.241	-1.483914822910286
DB6.043	-1.6276496435842762
DB6.108	-1.5403576295207642
DB6.172	-1.5258590760358701
DB6.070	-1.6287317197608193
DB6.048	-1.2208319519631032
DB6.132	-1.521883739328982
DB6.179	-1.3423171705009762
DB6.032	-1.8220447850352235
DB6.074	-1.5871814441443524
DB6.190	-1.5240042011995196
DB6.088	-1.6017209431049402
DB6.161	-1.3536541128600181
DB6.055	-1.4077582920886882
DB6.188	-1.507078993163068
DB6.191	-1.4605189709751918
DB6.220	-1.450537297394925
DB6.060	-1.482954717478927
DB6.104	-1.1990362367253011
DB6.175	-1.562016750517753
DB6.244	-1.6235251716824342
DB6.040	-1.522988424631439
DB6.285	-1.542840146831744
DB6.227	-2.1371406987313173
DB6.011	-1.7373247066908855
DB6.041	-1.5743102310773247
DB6.189	-1.423218121763432
DB6.002	-1.6738117816157427
DB6.193	-1.483726413922298
DB6.116	-1.5280559414657098
DB6.052	-1.6235724194052223
DB6.069	-1.2683509729780233
DB6.128	-1.7541686989378908
DB6.076	-1.4822799589803788
DB6.014	-1.3086741748672288
DB6.164	-1.4604323430145458
DB6.122	-1.6517398493129545
DB6.125	-1.3968296245839193
DB6.038	-1.5966236137471372
DB6.196	-1.260306380066005
DB6.181	-1.3920977857468324
DB6.135	-1.568642081452669
DB6.171	-1.6470560236228835
DB6.129	-1.6983495228952397
DB6.201	-1.2542218649525718
DB6.167	-1.2097586047178632
DB6.062	-1.5453600814510204
DB6.245	-1.5708724881479128
DB6.047	-1.3791954129704398
DB6.168	-1.2456339329443344
DB6.056	-1.6066624506999334
DB6.106	-1.4878588739197451
DB6.025	-2.190622214644803
DB6.289	-1.638492988868943
DB6.023	-1.1094724464074561
DB6.177	-1.5288521503313655
DB6.127	-1.763026746297786
DB6.019	-1.367286359301248
DB6.284	-1.5954960036895953
DB6.039	-1.351464968095086
DB6.170	-1.4680098985737646
DB6.079	-1.5257225722854821
DB6.197	-1.5687785379147043
DB6.051	-1.2493155741621973
DB6.202	-1.5953561012203792
DB6.067	-1.3567175234140223
DB6.185	-1.1428673606946704
DB6.166	-1.1606049667448037
DB6.086	-1.3622110241697323
DB6.053	-1.645030378137632
DB6.044	-1.491383756061158
DB6.205	-1.4216974056312977
DB6.078	-1.573528076943674
DB6.013	-1.2750976485323688
DB6.216	-1.1628467724788913
DB6.194	-1.4453879197438273
DB6.068	-1.5868129184822815
DB6.239	-1.7073820717888502
DB6.134	-1.560432997212605
DB6.080	-1.223177485895365
DB6.186	-1.407493968284923
DB6.217	-1.6738117816157427
DB6.057	-1.544116881418976
DB6.235	-1.729800705263861
DB6.105	-1.514110213582161
DB6.286	-1.6229307137665245
DB6.091	-1.6215298956405884
DB6.094	-1.3257927324104959
DB6.006	-1.619012122987166
DB6.103	-1.3623046135611803
DB6.296	-1.6627452230426518
DB6.119	-1.3225961417696417
DB6.046	-1.4543256908389897
DB6.100	-1.630908823020945
DB6.045	-1.2791533335626666
DB6.249	-1.5810047992556469
DB6.095	-1.5276408635298264
DB6.083	-1.4811183320569667
DB6.260	-1.5531250445287983
DB6.176	-1.502018934250492
DB6.030	-2.088806263841866
DB6.178	-1.5466152238096083
DB6.199	-1.5291180194835543
DB6.232	-2.1945563804102437
DB6.219	-1.7057932202473212
DB6.224	-1.6248784350909704
DB6.066	-1.4110154865236582
DB6.184	-1.3134318812766692
DB6.293	-1.6738117816157427
DB6.117	-1.4960867744574557
DB6.294	-1.5917888488633156
DB6.236	-1.758769284457094
DB6.195	-1.538673072762081
DB6.169	-1.6300347567370503
DB6.165	-1.1099772001211639
DB6.037	-1.3438858996513607
DB6.064	-1.2503692608567643
DB6.114	-1.298946125186044
DB6.237	-1.6601407361074423
DB6.112	-1.5291619058217087
DB6.101	-1.2865866501510088
DB6.034	-1.3409003530773524
DB6.096	-1.5630584501439215
DB6.258	-1.6725738589981
DB6.036	-1.2748107359207765
DB6.203	-1.2458798264745437
DB6.123	-1.829696305921876
DB6.082	-1.694697561203274
DB6.003	-1.5921138209271795
DB6.251	-1.5563233568698858
DB6.027	-1.155279340648904
DB6.228	-2.220757268100359
DB6.262	-1.5979960469526087
DB6.098	-1.3648298296520627
DB6.049	-1.2354474844126568
DB6.238	-1.7116752002775144
DB6.267	-1.5380402757140308
DB6.073	-1.6738117816157427
DB6.200	-1.3982809438578978
DB6.198	-1.639019789725894
DB6.163	-1.3200622957901877
DB6.226	-2.038970433674491
DB6.126	-1.128939549024961
DB6.231	-2.144389909335175
DB6.087	-1.354457668200305
DB6.042	-1.2977900409946097
DB6.295	-1.5765660898657339
DB6.020	-1.620299981213988
DB6.075	-1.4516063562366002
DB6.024	-1.250777695875994
DB6.234	-1.7069475598366273
DB6.110	-1.4103030434565282
DB6.022	-2.1460036426626354
DB6.124	-1.6463602266452972
DB6.292	-1.5743387306429613
DB6.182	-1.4702551065545757
DB6.031	-1.3532671263668863
DB6.015	-1.0871038699070152
DB6.107	-1.57379087522753
DB6.252	-1.6343850722049453
DB6.174	-1.5158144135404037
DB6.133	-1.518111456705127
DB6.187	-1.3589910259466718
DB6.033	-2.1649480801600767
DB6.253	-1.6738117816157427
DB6.265	-1.668402530445355
DB6.092	-1.551910643333999
DB6.192	-1.5648265312192844
DB6.017	-1.9003930824884128
DB6.084	-1.4486555786076125
DB6.130	-1.929604913951963
DB6.054	-1.4674558693372253
DB6.229	-2.142640966359825
DB6.121	-1.9335097556930159
DB6.065	-1.5100582976263945
DB6.218	-1.6738117816157427
DB6.207	-1.359941799912155
DB6.223	-1.9810748972352696
DB6.071	-1.6194205317460006
DB6.204	-1.309174356579619
DB6.058	-1.603763692726514
DB6.230	-2.1113666959516126
DB6.266	-1.6167262144612744
DB6.028	-1.6209919362761476
DB6.090	-1.5595456740621003
DB5.158	-1.2942308679229615
DB5.111	-1.6675693728702856
DB5.095	-1.7159704833725895
