SampleID	Dysbiosis_index
ERR2696505	-2.090021213989794
ERR2092232	-1.3168990268444645
ERR1073923	-1.722950808089717
ERR1842685	-1.8284084412321393
ERR2304064	-2.170326554767485
ERR2523942	-1.927874952008573
ERR2405092	-1.6363296799276819
ERR2319366	-2.0400769819420215
ERR1842532	-2.210910935170251
ERR1458714	-1.6782816652178207
ERR2698005	-1.680925724228103
ERR1091101	-2.102134718718777
ERR1459057	-2.1139615311249136
ERR2697741	-1.8371439533155327
ERR1842718	-1.4962577734496751
ERR2697636	-1.3073429268985641
ERR2308729	-1.8813831251983002
ERR1249955	-1.959906908290915
ERR2032155	-2.1530604905116415
ERR2580041	-1.8198701994304052
ERR1074845	-1.0527019393755024
ERR2405382	-1.0720660676139169
ERR1854715	-1.808457107880529
ERR1458914	-2.196739581753387
ERR1597005	-2.327656831904276
ERR2314126	-1.3741744798429794
ERR2698930	-2.080159282078527
ERR2318038	-1.2799475769856608
ERR2057179	-2.0601650960415325
ERR2314101	-1.4489968933654764
ERR1315795	-1.8801324306769498
ERR2319368	-2.1623926197994985
ERR1075275	-1.4888353316031346
ERR2314198	-1.8450613311165618
ERR1843830	-1.9373551583202304
ERR1846147	-2.011641406435396
ERR2405025	-2.2548167390328038
ERR2697696	-1.14032606324273
ERR1842868	-2.1158927555758105
ERR1846161	-1.228753255489556
ERR1842242	-1.829891678505297
ERR1080109	-1.5037678450187517
ERR2579878	-1.3892622513794797
ERR2057086	-1.2163447112609713
ERR2033290	-2.0969928221175804
ERR2319528	-2.328459799606648
ERR2579839	-1.9890804050639104
ERR2405303	-1.8432896796726506
ERR2309331	-1.851030418169645
ERR1074240	-1.4019465611611581
ERR2308553	-1.7587450902176918
ERR2092070	-1.3732145725308231
ERR2091933	-1.8136287811772585
ERR2318079	-1.422147144223602
ERR1678441	-1.9804659007451153
ERR1075926	-2.143140099808007
ERR1080287	-2.03646702317863
ERR2032932	-1.7754077989969042
ERR2523981	-1.7028060653903145
ERR2697706	-0.8274794445606367
ERR1073917	-1.722907185715424
ERR1842315	-1.6967971092017091
ERR1074421	-1.8743664094092887
ERR2314202	-1.6291302846922184
ERR1091651	-2.2167153061272193
ERR2579524	-2.0892874434535997
ERR1091570	-2.347898171593328
ERR1597053	-1.8576863862834487
ERR2319381	-1.9049969098894382
ERR1845732	-1.6936077598120112
ERR2314001	-1.7847037093270557
ERR2404897	-1.961664717402478
ERR2318067	-1.9136003837476623
ERR2580077	-1.7546053124235195
ERR2309369	-1.6441747751312592
ERR1080167	-1.6627455990073092
ERR2696686	-2.3363935725675335
ERR2032184	-2.284542304121711
ERR1845961	-2.2790315030604353
ERR1854725	-1.3140800420519656
